stage,case_id,window,wc_eV,eta,signal_rms,error_rms_vs_qm,repeat_noise_rms,Q_accuracy,Q_repeat,Q_conservative
screen,s16_wc5_eta0p00014,30-40,5.0,0.00014,7.173560211632924e-05,1.0188162983942421e-05,1.058154864103443e-05,7.041073275858644,6.779310340089928,6.779310340089928
screen,s16_wc5_eta0p00014,40-50,5.0,0.00014,6.818079125500096e-05,1.0525804339818332e-05,1.1295721391519345e-05,6.4774898956726865,6.035983793491052,6.035983793491052
screen,s16_wc5_eta0p00014,50-60,5.0,0.00014,6.818800022369208e-05,2.2707305503325265e-05,1.5493274943942216e-05,3.002910240217916,4.40113536165917,3.002910240217916
screen,s16_wc5_eta0p00014,60-70,5.0,0.00014,6.839797393870288e-05,2.8027040746796407e-05,2.1849071581796396e-05,2.440427962289277,3.1304750722538164,2.440427962289277
screen,s16_wc5_eta0p00014,70-75,5.0,0.00014,6.83268939924827e-05,2.571778931850835e-05,3.8451771649122605e-05,2.656794996889947,1.7769504774961855,1.7769504774961855
screen,s17_wc5_eta0p00017,0-10,5.0,0.00017,9.651638925527165e-05,8.093469293707937e-07,6.825133862426714e-07,119.25218438810397,141.41318133935428,119.25218438810397
screen,s17_wc5_eta0p00017,10-20,5.0,0.00017,0.00010175139824392263,2.576145813618454e-06,3.5719115058559147e-06,39.497530654525576,28.48653951171743,28.48653951171743
screen,s17_wc5_eta0p00017,20-30,5.0,0.00017,8.041225662270262e-05,7.65142414299654e-06,6.347194303244136e-06,10.509449629230806,12.668945171822271,10.509449629230806
screen,s17_wc5_eta0p00017,30-40,5.0,0.00017,8.716783125108003e-05,1.2837996521141128e-05,1.1790041836849464e-05,6.789831350050246,7.393343675731436,6.789831350050246
screen,s17_wc5_eta0p00017,40-50,5.0,0.00017,8.285229813745282e-05,1.3084911304105615e-05,1.6419850096932507e-05,6.33189604513838,5.04586202969849,5.04586202969849
screen,s17_wc5_eta0p00017,50-60,5.0,0.00017,8.286501873656602e-05,2.976177555612509e-05,2.581517880966086e-05,2.784276716968658,3.209933944193921,2.784276716968658
