# time_au orbital_0 orbital_1 orbital_2 orbital_3 orbital_4 orbital_5 orbital_6 orbital_7 orbital_8 orbital_9
3.364000000000000000e+03 9.999995945836605005e-01 9.999999999383999416e-01 9.999999999340035695e-01 9.999999999297366493e-01 9.999999998931027312e-01 9.111916942385898046e-08 7.890606654813939203e-08 8.193904500516328239e-08 8.045938304738781975e-08 7.330135221981718167e-08
3.366000000000000000e+03 9.999995814482495193e-01 9.999999999382344074e-01 9.999999999339341805e-01 9.999999999300240860e-01 9.999999998929584022e-01 1.026011927420102470e-07 8.774207483195460561e-08 7.676638978227670494e-08 7.406849125759793236e-08 7.768237316994079939e-08
3.368000000000000000e+03 9.999995319601624466e-01 9.999999999379798332e-01 9.999999999337970680e-01 9.999999999304379772e-01 9.999999998926151212e-01 8.761038089369203876e-08 1.014985304868942881e-07 9.479762265828527848e-08 9.153840898052066107e-08 9.290399040549496036e-08
3.370000000000000000e+03 9.999995737916832494e-01 9.999999999376825155e-01 9.999999999336655065e-01 9.999999999307919163e-01 9.999999998921199618e-01 7.650589221372096000e-08 8.472915302396085777e-08 9.439023476046755844e-08 9.196779545963173922e-08 7.892491048204457565e-08
3.372000000000000000e+03 9.999996233396424294e-01 9.999999999374826753e-01 9.999999999335493772e-01 9.999999999310225096e-01 9.999999998919577582e-01 9.979776824602651328e-08 7.226088077131606574e-08 7.047779818784429904e-08 6.843760840543286405e-08 6.599621982146609599e-08
3.374000000000000000e+03 9.999995429136947500e-01 9.999999999373037074e-01 9.999999999333315515e-01 9.999999999313631260e-01 9.999999998919408828e-01 1.075815288553162927e-07 9.879756603094953465e-08 8.082585593120066772e-08 7.890616061444185900e-08 9.128518766144292303e-08
3.376000000000000000e+03 9.999995123892446713e-01 9.999999999369560966e-01 9.999999999329943767e-01 9.999999999318183175e-01 9.999999998914592680e-01 7.486917216699696154e-08 1.057184097072396971e-07 1.077988712919166637e-07 1.047178051738532270e-07 9.481720382987594069e-08
3.378000000000000000e+03 9.999996339408532275e-01 9.999999999366088188e-01 9.999999999327339184e-01 9.999999999321057542e-01 9.999999998909528953e-01 7.451830699692182393e-08 6.902482293571341952e-08 8.338395200274958674e-08 7.912544646639213530e-08 6.031815376312199594e-08
3.380000000000000000e+03 9.999996197326995739e-01 9.999999999365219994e-01 9.999999999325657196e-01 9.999999999322762845e-01 9.999999998911246468e-01 1.163693675924558012e-07 7.313943276854505727e-08 5.896616292325495279e-08 5.815064460110994230e-08 7.395314171907216545e-08
3.382000000000000000e+03 9.999994676336519950e-01 9.999999999364195258e-01 9.999999999321936839e-01 9.999999999326179001e-01 9.999999998911964783e-01 1.043797025066186278e-07 1.179852141351314437e-07 9.976431667097038679e-08 1.002274003908532519e-07 1.103212273857293564e-07
3.384000000000000000e+03 9.999995529299126051e-01 9.999999999360159597e-01 9.999999999316527832e-01 9.999999999330032585e-01 9.999999998904844922e-01 5.573671721882787541e-08 9.704154103198614019e-08 1.135439003443867570e-07 1.067882432807798790e-07 7.427246943293414218e-08
3.386000000000000000e+03 9.999997085014338261e-01 9.999999999357647162e-01 9.999999999313858856e-01 9.999999999331520284e-01 9.999999998902032727e-01 8.498221175724141708e-08 4.911533805562899001e-08 5.760720211249317433e-08 5.185108299805126393e-08 4.825616711682509597e-08
3.388000000000000000e+03 9.999995345002319347e-01 9.999999999359525660e-01 9.999999999312632060e-01 9.999999999332321865e-01 9.999999998908676302e-01 1.355977295901845433e-07 9.151764328317756810e-08 6.360225948380800340e-08 6.933748817575632312e-08 1.057572754515944283e-07
3.390000000000000000e+03 9.999994173308128786e-01 9.999999999359430181e-01 9.999999999307088716e-01 9.999999999334786560e-01 9.999999998908093435e-01 8.531019144472008289e-08 1.343837299597791641e-07 1.285859909326096927e-07 1.274607084320147074e-07 1.072415725778781541e-07
3.392000000000000000e+03 9.999996787517181351e-01 9.999999999355311253e-01 9.999999999300480669e-01 9.999999999337050305e-01 9.999999998898980724e-01 3.991809801168373952e-08 6.881557170372216358e-08 9.507165722837242322e-08 7.979891901317285396e-08 3.795880281454608949e-08
3.394000000000000000e+03 9.999997090847275727e-01 9.999999999355544400e-01 9.999999999299841180e-01 9.999999999337093604e-01 9.999999998902091569e-01 1.126156981527330606e-07 4.128014890841739574e-08 3.208716429686331043e-08 3.326547455197975950e-08 7.198127840486576477e-08
3.396000000000000000e+03 9.999993872599479694e-01 9.999999999360696945e-01 9.999999999299382658e-01 9.999999999336405265e-01 9.999999998912815213e-01 1.439637486712139382e-07 1.272646402495090786e-07 9.654724896452274054e-08 1.101211645429110316e-07 1.351562714903296646e-07
3.398000000000000000e+03 9.999994850629804199e-01 9.999999999360792424e-01 9.999999999291716568e-01 9.999999999336841583e-01 9.999999998907989074e-01 5.100137043479991205e-08 1.289947721610404365e-07 1.431127283033272746e-07 1.285470381047752212e-07 6.359533094083329709e-08
3.400000000000000000e+03 9.999998150739268787e-01 9.999999999357508385e-01 9.999999999286065533e-01 9.999999999337598755e-01 9.999999998899989917e-01 4.272411816251162596e-08 3.052759558988251298e-08 5.106074346725269285e-08 3.267776341808166911e-08 2.825169321504622205e-08
3.402000000000000000e+03 9.999995701361926725e-01 9.999999999361620651e-01 9.999999999289223007e-01 9.999999999336320888e-01 9.999999998911786037e-01 1.497585326010857153e-07 6.270893366951787457e-08 3.548340568792868808e-08 5.547710308087488197e-08 1.267498984089892703e-07
